gene	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6
ENSRNOG00000045984	0	0	0	0	0	0
ENSRNOG00000045985	0	0	0	0	0	0
ENSRNOG00000045988	0	0	0	0	0	0
ENSRNOG00000045989	9.01337	4.00752	12.0215	7	12.0243	6
ENSRNOG00000045990	0	0	0	0	0	0
ENSRNOG00000045991	0	0	0	0	0	0
ENSRNOG00000045992	21	18	17	18	14	16
ENSRNOG00000045993	0	0	0	0	0	0
ENSRNOG00000045997	535	527	598	560	540	510
ENSRNOG00000045998	23.0532	16.5727	22.1333	22.3599	25.5486	16.8417
ENSRNOG00000045999	15	31	23	33	22	20
ENSRNOG00000046000	973.9998	722.99964	829.0001	815.00005	813.99981	1006.9996
ENSRNOG00000046001	2	0	1	2	5	4
ENSRNOG00000046002	5901.33	6184.48	5393.31	5461.52	6305.27	4984.42
ENSRNOG00000046004	0	0	0	0	0	0
ENSRNOG00000046005	28067.3	18210.3	19081.8	32362.6	21534.1	31138
ENSRNOG00000046006	0	0	0	0.162617	0	0.0672963
ENSRNOG00000046007	5	0	2	2	0	3
ENSRNOG00000046011	0	0	0	0	0	0
ENSRNOG00000046012	0	0	0	0	0	0
ENSRNOG00000046021	33.2377	57.234	66.6259	67	66.3242	59
ENSRNOG00000046022	69.23267	37.01068	80.50764	92.96653	89.40315	56.45657
ENSRNOG00000046023	649.00016	867	928	852	1076	910
ENSRNOG00000046024	0	0	0	0	0	0
ENSRNOG00000046025	0	0	0	0	0	0
ENSRNOG00000046027	32.9296	28.6471	17.1172	20.126	38.9909	37.5695
ENSRNOG00000046028	216	233	232	264	242	328
ENSRNOG00000046029	72.2635	72.4359	50.6253	37.9298	32.0433	75.3025
ENSRNOG00000046031	0	39.4184	15.7595	45.5736	14.84	15.6934
ENSRNOG00000046032	0	0	0	0	0	0
ENSRNOG00000046036	275.115	345.05831	409.4253	458.03795	403.4	425.35600188397
ENSRNOG00000046037	0	0	0	0	0	0
ENSRNOG00000046038	0	0	0	0	0	0
ENSRNOG00000046040	0	0	0	0	0	0
ENSRNOG00000046041	0	0	0	0	0	0
ENSRNOG00000046042	0.0385496	0	0	0	0	0
ENSRNOG00000046043	0	0	0	0	0	0
ENSRNOG00000046044	0	0	0	0	0	0
ENSRNOG00000046046	0	0	0	0	0	0
ENSRNOG00000046048	0	0	0	0	0	0
ENSRNOG00000046049	6	3	1	3	4	1
ENSRNOG00000046050	1.08229	7.31945	5.60308	7	8.72463	7.4989
ENSRNOG00000046051	185.987	471.549	894.633	60.0398	523.929	161.169
ENSRNOG00000046052	0	0	0	0	0	0
ENSRNOG00000046053	135.901	136.47	145.755	147.94	114.78	170.593
ENSRNOG00000046057	6	3	8	7	7	10
ENSRNOG00000046058	0	0	0	0	1	0
ENSRNOG00000046061	0	0	0	0	0	0
ENSRNOG00000046062	421.043	496.539	520.81	470.778	477.818	496.254
ENSRNOG00000046063	0	0	0	0	0	0
ENSRNOG00000046064	0	0	1.14632	4.24408	0	1.04948
ENSRNOG00000046068	8.70694	4.87871	0	10.1548	10.4663	28.0876
ENSRNOG00000046069	1	0	0	0	0	1
ENSRNOG00000046072	1	0	0	0	0	0
ENSRNOG00000046074	0	0	0	0	0	0
ENSRNOG00000046075	0	0	0	0	0	0
ENSRNOG00000046076	0	1	1	1	0	2
ENSRNOG00000046079	0	0	0	0	0	0
ENSRNOG00000046080	0	0	0	0	0	0
ENSRNOG00000046083	0	0	0	0	0	0
ENSRNOG00000046085	828.796	870.267	927.369	950.777	854.134	939.915
ENSRNOG00000046086	23	17	34	24	23	21
ENSRNOG00000046088	0	0	0	0	0	0
ENSRNOG00000046089	0	0	0	0	0	0
ENSRNOG00000046094	8951.65	8143.35	7452.5	8560.05	8872.53	8508.58
ENSRNOG00000046095	0	0	0	0	0	0
ENSRNOG00000046097	0	0	0	0	0	0
ENSRNOG00000046099	0	0	0	0	0	0
ENSRNOG00000046100	0	0	0	0	0	0
ENSRNOG00000046104	0	0	0	0	0	0
ENSRNOG00000046109	1942	2183	2188	2230	2079	2127
ENSRNOG00000046110	0	0	0	0	1	0
ENSRNOG00000046112	430	404	430	428	544	456
ENSRNOG00000046120	78.3853	156.599	75.4373	37.1879	0	49.7558
ENSRNOG00000046121	1	0	0	0	0	0
ENSRNOG00000046122	0	0	0	0	0	0
ENSRNOG00000046126	0	0	0	0	0	0
ENSRNOG00000046128	810	678	757	759	792	803
ENSRNOG00000046129	0	0	0	0	0	0
ENSRNOG00000046132	2.14271	0	1	0.967123	0	1
ENSRNOG00000046133	53.1596	38.2145	47.8458	97.6977	85.7679	100.886
ENSRNOG00000046134	0	0	0	0	1	0
ENSRNOG00000046136	0	0	0	0	0	0
ENSRNOG00000046139	22	21	31	31	32	52
ENSRNOG00000046140	0	0	0	0	0	0
ENSRNOG00000046142	0	0	0	0	0	0
ENSRNOG00000046143	297	498	546	496	513	507
ENSRNOG00000046144	8	10	6.44919	13	9.12247	16
ENSRNOG00000046147	313.807	268.599	305	310	325	336.282
ENSRNOG00000046150	0	0	0	0	1.02662	1.02609
ENSRNOG00000046151	1.09225	2.18029	0	2.19539	4.37181	1.08936
ENSRNOG00000046153	68.097	60.6562	73.6612	82.377	62.7344	99.1351
ENSRNOG00000046154	0	0	0	0	1.63219	0
ENSRNOG00000046155	6	7	4	12	10	13
ENSRNOG00000046156	0	0	6.56963	7.01807	5.60196	0
ENSRNOG00000046157	0	0	1	0	0	0
ENSRNOG00000046159	2215.33	2040.73	2199.93	2226.45	2191.92	2030.51
ENSRNOG00000046162	0	0	0	0	0	0
ENSRNOG00000046163	41	80	52	42	44	47
ENSRNOG00000046165	0	0	0	0	0	0
ENSRNOG00000046168	1669.49	1297.09	1544.02	1897.12	1651.82	1915.68
ENSRNOG00000046172	639	571	536	552	554	518
ENSRNOG00000046174	0	0	0	2.09349	0	0
ENSRNOG00000046176	0	0	0	0	0	0
ENSRNOG00000046177	0	0	0	0	0	0
ENSRNOG00000046181	22	23	25	34	26	26
ENSRNOG00000046182	0	0	0	0	0	0
ENSRNOG00000046183	17.3394	0	3.18074	2.89508	5.47945	2.98591
ENSRNOG00000046184	1	1	0	1	0	1
ENSRNOG00000046185	0	0	0	0	0	0
ENSRNOG00000046186	0	0	0	0	0	0
ENSRNOG00000046187	0	0	0	0	0	0
ENSRNOG00000046188	0	0	0	0	0	0
ENSRNOG00000046189	0	0	0	0	1	0
ENSRNOG00000046191	86	70	61	80	76	90
ENSRNOG00000046192	217.283	252.116	286.896	285.273	274.753	300.75
ENSRNOG00000046195	26	23	28	18	20.1368	20
ENSRNOG00000046196	12	16	16	22	13	16.000035
ENSRNOG00000046197	0	0	0	0	0	0
ENSRNOG00000046198	0	0	0	0	0	0
ENSRNOG00000046199	0	0	0	0	0	1
ENSRNOG00000046202	522	410.0005	579	600	573	541
ENSRNOG00000046204	129	152	154	130	188	138
ENSRNOG00000046207	1150	843	991	1148	1020	1111
ENSRNOG00000046211	532	526	642	676	685	651
ENSRNOG00000046212	1.29446	1	1.14221	1.0403	0	1.51017
ENSRNOG00000046214	25.5073	16	35.6143	15	23	16.6791
ENSRNOG00000046216	44.48761	27.5279	45.97984	27.32873	44.23413	55.92571
ENSRNOG00000046219	0	0	0	0	0	0
ENSRNOG00000046222	0	0	0	0	0	0
ENSRNOG00000046223	0	0	0	0	0	0
ENSRNOG00000046224	0	0	0	1	0	1
ENSRNOG00000046225	0	0	0	0	0	0
ENSRNOG00000046227	2575.99941	2626.9952	2727.99869	2795.9977	3183.9957	2738.9963
ENSRNOG00000046228	0	0	0	0	0	0
ENSRNOG00000046229	41.3636	17.8588	30.9138	26.273	24.233	33.9282
ENSRNOG00000046230	0	0	0	0	0	0
ENSRNOG00000046231	155	59	74	195	75	177
ENSRNOG00000046234	0	0	0	0	0	0
ENSRNOG00000046235	0	0	0	0	0	0
ENSRNOG00000046236	1.5001	3.5	2.50021	3.5	4.00029	3.5
ENSRNOG00000046239	0	1	0	0	1.70605	0
ENSRNOG00000046240	0	0	0	0	0	0
ENSRNOG00000046241	0	0	0	0	0	0
ENSRNOG00000046242	155.891	135.723	162.681	179.545	141.119	214.34
ENSRNOG00000046243	0	0	0	0	0	1
ENSRNOG00000046245	51	60	94	68	77	69
ENSRNOG00000046246	0	8.85013	12.0143	13.3107	16.012	2.62828
ENSRNOG00000046250	0	0	0	0	0	0
ENSRNOG00000046252	742.9995	696.0004	842.0001	912.0002	870.9998	885.0005
ENSRNOG00000046254	75	66	55	75	61	51
ENSRNOG00000046256	586.00022	594	631.00003	520.99909	504	792.0006
ENSRNOG00000046257	239	278	374	330	281	389
ENSRNOG00000046258	145	160	191	161.325	158.577	220.213
ENSRNOG00000046260	0	0	0	0	0	0
ENSRNOG00000046261	152.9996	103.99998	117.00039	121	112	127.0003
ENSRNOG00000046262	1	1	1	1	4	5
ENSRNOG00000046264	9.92315	11.4034	13.1232	10.4457	23	13
ENSRNOG00000046265	0	0	0	0	0	0
ENSRNOG00000046267	0	0	0	0	0	0
ENSRNOG00000046271	3820.9992	3495.997	3598.0038	3707.994	3774.002	3837.002
ENSRNOG00000046272	3306.921	2803.3559367	2809.4741	3234.689	3205.9117	2794.1105178
ENSRNOG00000046275	0	0	0	0	0	0
ENSRNOG00000046276	213.954	14	18	21.6	23.0001	20.0001
ENSRNOG00000046279	0	0	0	0	0	1
ENSRNOG00000046280	235.831	204.216	193.13	282.021	279.331	254.862
ENSRNOG00000046283	463	371	422	453	431	458
ENSRNOG00000046284	0	0	0	0	0	0
ENSRNOG00000046286	0.500759	0.578234	0	1.00029	0	1.7652
ENSRNOG00000046289	0	0	0	0	0	0
ENSRNOG00000046292	0	0	0	0	0	0
ENSRNOG00000046294	0	0	0	1	0	0
ENSRNOG00000046295	0	16.4903	20.1584	0	29.439	8.38645
ENSRNOG00000046297	0	0	0	0	0	0
ENSRNOG00000046299	6999.4972	6843.5037	6254.0002	5891.00463	6756.0017	5671.9971
ENSRNOG00000046301	0	0	0	0	0	0
ENSRNOG00000046302	0	0	0	0	0	0
ENSRNOG00000046305	235.593	208.625	198.103	233.635	147.977	291.176
ENSRNOG00000046306	0	0	0	0	0	0
ENSRNOG00000046307	234	232	270	311	270	221
ENSRNOG00000046308	207.779	94.1186	39.1895	95.5893	34.7631	45.0617
ENSRNOG00000046309	6	1.65106	1.65016	4.93397	9	3.28537
ENSRNOG00000046311	0	0	0	0	0	0
ENSRNOG00000046312	0	0	0	0	0	0
ENSRNOG00000046313	1572	1557	1613	2025	2222	2541
ENSRNOG00000046314	1.88571	2.14286	0.683495	2	2.61818	2.66667
ENSRNOG00000046315	0	0	0	0	0	0
ENSRNOG00000046316	2845	2912	2591	2716	3101	2493
ENSRNOG00000046322	0	0	0	0	0	0
ENSRNOG00000046323	0	0	0	0	0	0
ENSRNOG00000046324	0	0	0	0	0	0
ENSRNOG00000046326	0	0	3	0	0	1
ENSRNOG00000046327	1544	1631.99	1801	1801	1750.97	1793.95
ENSRNOG00000046328	0	0	0	0	0	0
ENSRNOG00000046330	215	241	257	254	227	242
ENSRNOG00000046332	9.36637	12.1273	9.11173	6.78879	20.4534	21.6752
ENSRNOG00000046333	1708.0008	1759.99915	2074.99989	2226.9998	2061.99916	2028.9987
ENSRNOG00000046334	0	1	0	0	0	0
ENSRNOG00000046338	131.4312	140.96395	142.3178	142.7931	139.0797	107.52485
ENSRNOG00000046339	0	0	0	0	0	0
ENSRNOG00000046340	0	0	0	0	0	0
ENSRNOG00000046342	0	0	1.00232	0	1.0034	0
ENSRNOG00000046343	0	0	1	1	2	2
ENSRNOG00000046345	6479	7440	7200	7090	7880	7010
ENSRNOG00000046346	0	0	0	0	0	0
ENSRNOG00000046347	0	0	0	0	0	0
ENSRNOG00000046348	0	0	0	0	0	0
ENSRNOG00000046349	4.35323	1.46049	1.4489	7.29885	11.6474	11.6046
ENSRNOG00000046350	0	0	0	0	0	0
ENSRNOG00000046353	173.0448	197.3584	180.1561	189.039	146.700108628	239.349
ENSRNOG00000046355	0	0	0	0	0	0
ENSRNOG00000046356	0	0	0	0	0	0
ENSRNOG00000046357	1811.70618	2316.81177	2092.444	2073.6365	2329.4501	1859.5811
ENSRNOG00000046359	0	0	0	0	0	0
ENSRNOG00000046361	39.0119	36.4526	63.5829	49.2791	68.681	51.9048
ENSRNOG00000046362	0	0	0	0	0	0
ENSRNOG00000046364	0	1	0	0	0	1
ENSRNOG00000046365	21	31	25	21	26	28
ENSRNOG00000046366	2177.3123	2190.1004	1783.212	1560.8099	1362.23343	2758.1535
ENSRNOG00000046368	0	0	0	0	0	0
ENSRNOG00000046372	0	0	0	0	0	0
ENSRNOG00000046375	0	0	0	0	0	0
ENSRNOG00000046377	23	22	27	17	22	36
ENSRNOG00000046379	590.117	641.988	230.768	314.758	168.256	90.46
ENSRNOG00000046380	0	0	0	0	0	0
ENSRNOG00000046382	92.3154	130.012	155.674	75.3976	98.5333	115.556
ENSRNOG00000046384	0	0	0	0	0	0.333333
ENSRNOG00000046386	0	0	0	0	0	0
ENSRNOG00000046390	0	0	0	0	0	0
ENSRNOG00000046391	331	334	327	363	357	366
ENSRNOG00000046392	0	0	0	0	0	0
ENSRNOG00000046393	6.64228	5.68003	0	3.37512	4.6518	5.66001
ENSRNOG00000046395	1.00017	0	0	0	0	0
ENSRNOG00000046401	0	0	0	0	0	0
ENSRNOG00000046403	0	0	0	0	0	0
ENSRNOG00000046404	3	0	3	0	0.998811	2
ENSRNOG00000046405	146.668	173.469	192.615	197.454	184.464	144.298
ENSRNOG00000046407	0	0	0	0	0	0
ENSRNOG00000046411	0	0	0	0	0	0
ENSRNOG00000046414	754.241	1130.45	1028.01	976.593	1288.01	1136.09
ENSRNOG00000046417	0	0	0	0	0	0
ENSRNOG00000046418	0	0	0	0	0	0
ENSRNOG00000046420	112	118	92	99	75	154
ENSRNOG00000046421	5	1	0	2	4	7
ENSRNOG00000046424	4969.64174	3542.32866	4204	4296.444	4277.5026	4171.5489
ENSRNOG00000046425	0	0	0	0	0	0
ENSRNOG00000046426	4	2	4	2	2	0
ENSRNOG00000046427	0	0	0	0	0	0
ENSRNOG00000046428	670.232	724.736	930.36559	1192.98	995.399	1254.65
ENSRNOG00000046431	0	0	0	0	0	0
ENSRNOG00000046433	0	0	0	0	0	0
ENSRNOG00000046434	34	12	17.1857	23	12	22
ENSRNOG00000046438	0	0	0	2.18809E-06	0	4
ENSRNOG00000046439	712.0437	751.6462	840.9998	792.0357	749.961	901.6279
ENSRNOG00000046440	1	3	0	2	0	1
ENSRNOG00000046441	0	0	0	0	0.333333	0.25
ENSRNOG00000046443	194	154	187	189	180	210
ENSRNOG00000046445	183	226	281	282	228	343
ENSRNOG00000046447	3.36174	2.66866	0	10.554	20.4926	6.4489
ENSRNOG00000046448	0	0	0	0	0	0
ENSRNOG00000046449	6	9	2	4	0	3
ENSRNOG00000046450	114.833	60.1652	68.2607	57.3182	65.423	69.7643
ENSRNOG00000046452	67.2337	46.2066	38.803	59.683	64.0792	59.9555
ENSRNOG00000046453	0	0	0	0	0	0
ENSRNOG00000046455	106	100	131	97	94	107
ENSRNOG00000046456	0	0	0	0	0	0
ENSRNOG00000046458	0	0	0	0	3	0
ENSRNOG00000046460	157	181	166	199	185	190
ENSRNOG00000046466	0	0	0	0	0	0
ENSRNOG00000046468	458	558	621	536	597	576
ENSRNOG00000046469	12	17	24	16	10	17
ENSRNOG00000046472	923	1097	1149	1177	1173	1165
ENSRNOG00000046473	0	0	0	0	0	0
ENSRNOG00000046476	3	4	2	4	4	5
ENSRNOG00000046479	686	637	701	825	807	746
ENSRNOG00000046480	56	75	86.6776	69.6129	79	70.5761
ENSRNOG00000046482	7	5	5	3	3	6
ENSRNOG00000046484	0	1	2	0	0	1
ENSRNOG00000046487	2	0	4	6.999999	5	3
ENSRNOG00000046489	0	0	0	0	0	0
ENSRNOG00000046492	55	58	75	114	74	104
ENSRNOG00000046493	874.354	671.509	737.462	711.708	773.798	667.733
ENSRNOG00000046494	0	0	0	0	0	0
ENSRNOG00000046497	973	809	910	985	955	975
ENSRNOG00000046498	0	0	0	0	0	0
ENSRNOG00000046500	456	501	604	586	618	535
ENSRNOG00000046501	0	0	0	0	0	0
ENSRNOG00000046502	5213	3423	3499	3349	4044	3381
ENSRNOG00000046504	0	0	0	0	0	0
ENSRNOG00000046505	132	98	154	170	121	164
ENSRNOG00000046510	0	0	0	0	0	0
ENSRNOG00000046512	0	0	0	0	0	0
ENSRNOG00000046515	0	0	0	0	0	0
ENSRNOG00000046516	0	0	0	0	0	0
ENSRNOG00000046517	0	1.00125	2.00141	1.00049	0	0
ENSRNOG00000046521	0	1.33822	2.72273	0	4.75707E-06	0
ENSRNOG00000046526	0.5	0	2	0.5	0.5	0
ENSRNOG00000046527	141	183	231	200	214	319
ENSRNOG00000046529	0	0	0	0	0	0
ENSRNOG00000046530	724	756	832	799	814	836
ENSRNOG00000046533	3153.49	2510.4	2598.52	2590.21	2922.77	3022.02
ENSRNOG00000046535	180.216	276.594	267.326	293.372	301.918	320.559
ENSRNOG00000046536	4.94094	10.1169	16	18.0332	19.6448	21.3869
ENSRNOG00000046538	0	1	0	0	0	1
ENSRNOG00000046540	32.4619	18.8896	28.9649	30.0309	64.3175	62.0558
ENSRNOG00000046546	0	4.13135	0	0	9.96339	0
ENSRNOG00000046547	855.793	1295.81	1640.99	1902.31	1490.77	1909.55
ENSRNOG00000046548	54	81	59	68	86	74
ENSRNOG00000046553	0	0	0	0	0	0
ENSRNOG00000046558	0	0	0	0	0	0
ENSRNOG00000046560	390	406	376	388	445	378
ENSRNOG00000046566	18	26	31	41	30	30
ENSRNOG00000046567	0	0	0	0	0	0
ENSRNOG00000046568	0	0	0	0	0	0
ENSRNOG00000046569	0	0	0	0	0	0
ENSRNOG00000046570	0	0	1.21458	0	2.01347	1.00603
ENSRNOG00000046572	0	0	0	0	0	0
ENSRNOG00000046576	1.0228	0	1.28948	0	1.07443	1.20414
ENSRNOG00000046579	0	0	0	0	0	0
ENSRNOG00000046581	0	0	0	0	0	0
ENSRNOG00000046582	0	0	0	0	0	0
ENSRNOG00000046583	0	0	0	0	0	0
ENSRNOG00000046585	541.044	694.047	620.164	545.901	648.817	567.321
ENSRNOG00000046589	0	0	0	0	0	0
ENSRNOG00000046592	0	0	0	0	0	0
ENSRNOG00000046593	6.78088E-07	1.56542	0	0	0	0
ENSRNOG00000046594	0	0	0	0	0	0
ENSRNOG00000046596	0	0	0	0	0	0
ENSRNOG00000046598	0	0	0	0	0	0
ENSRNOG00000046599	89	64	62	74	75	67
ENSRNOG00000046600	11474.6	11678.3	15773.9	16181.7	10537	21023.5
ENSRNOG00000046601	12.09355	6.00002	14.00377	14.37151	9.02556	13.30562
ENSRNOG00000046602	0	2	0	1	2	0
ENSRNOG00000046607	390	567	703	614	683	675
ENSRNOG00000046609	0	0	0	0	0	0
ENSRNOG00000046611	11.306	6.14307	7.2027	5.06119	4.0881	8.13313
ENSRNOG00000046617	37.2178	43.3626	26.5828	23.5655	30.4943	38.7879
ENSRNOG00000046619	6	0	1	0	0	1
ENSRNOG00000046620	0	0.5	0	0	0	0
ENSRNOG00000046621	1393.16	1481.7	1243.8	1090.5	1217.19	1322.74
ENSRNOG00000046622	0	0	0	0	0	0
ENSRNOG00000046623	0	0	0	0	0	0
ENSRNOG00000046624	1.5041	2.50343	2.00339	3.51674	3.00422	2.00905
ENSRNOG00000046625	0	0	0	0	0	0
ENSRNOG00000046628	0	0	0	0	0	0
ENSRNOG00000046629	29.4076000112938	31.9796000305678	34.2695	22.65902614	25.7965000112385	36.08989766
ENSRNOG00000046632	0	0	0	0	0	0
ENSRNOG00000046634	0	0	0	0	0	0
ENSRNOG00000046635	145	143	112	184	132	168
ENSRNOG00000046636	1	0	0	1	1	2
ENSRNOG00000046638	0.558969	0.518919	0	1.15345	2.5	1.0536
ENSRNOG00000046639	215.0002	197.9995	176	176	197.9996	196.0004
ENSRNOG00000046642	0	0	0	0	0	0
ENSRNOG00000046643	0	1	0	1	0	1
ENSRNOG00000046644	1060	841	869	953	904	898
ENSRNOG00000046646	0	0	0	0	0	0
ENSRNOG00000046647	1732.25574	1889.68202	1941.6264	2073.20556	1853.85254	2225.2274
ENSRNOG00000046648	0	0	0	0	0	0
ENSRNOG00000046649	1	0	0	0	0	0
ENSRNOG00000046651	0	0	0	0	0	0
ENSRNOG00000046652	225.236	0.172015	0.145272	0.303199	112.654	0.260969
ENSRNOG00000046655	0	0	0	0	0	0
ENSRNOG00000046657	0	0	0	0	0	0
ENSRNOG00000046658	0	0	0	0	0	0
ENSRNOG00000046660	123	129	169	130	165	110
ENSRNOG00000046661	0	0	0	0	0	0
ENSRNOG00000046662	100	107	111	114.0004	87	168.0003
ENSRNOG00000046663	219.8247	218.3192	223.115	279.4705	224.3146	230.0157
ENSRNOG00000046665	0	0	0	0	0	0
ENSRNOG00000046666	332.359	284.527	216.897	323.479	296.436	328.342
ENSRNOG00000046667	228	99	131	149	110	124
ENSRNOG00000046669	0	0	0	0	0	0
ENSRNOG00000046670	0	0	0	0	0	0
ENSRNOG00000046674	0	0	0	0	0	0
ENSRNOG00000046675	494.642	412.722	530.86	535.721	456.916	573.385
ENSRNOG00000046676	0	0	0	0	0	0
ENSRNOG00000046677	0	0	0	0	0	0
ENSRNOG00000046679	0	0	0	0	0	0
ENSRNOG00000046681	0	0	0	0	0	0
ENSRNOG00000046683	0	2	4	1	1	1
ENSRNOG00000046684	0	0	0	0	0	0
ENSRNOG00000046686	0	0	0	0	0	0
ENSRNOG00000046688	0	0	0	0	0	0
ENSRNOG00000046689	0	0	0	0	0	0
ENSRNOG00000046696	3	1	0	1	0	0
ENSRNOG00000046698	1956.9995	2078.0007	2223.001	2010.9964	2338.005	2039.996
ENSRNOG00000046699	41	25	39	19	37	23
ENSRNOG00000046700	144.826	122.877	148.51	129	129.545	99.807
ENSRNOG00000046702	0	0	0	0	0	0
ENSRNOG00000046703	0	1	0	0	0	0
ENSRNOG00000046708	0	0	0	0	0	0
ENSRNOG00000046711	44.3384	48.8142	39.1885	10.3837	26.3936	58.7213
ENSRNOG00000046714	0	0	0	1	0	0
ENSRNOG00000046718	0	0	0	0	0	0
ENSRNOG00000046720	2	3	1	1	2.00077	2
ENSRNOG00000046724	0	0	0	0	0	0
ENSRNOG00000046725	0	0	0	0	0	0
ENSRNOG00000046727	2.00062	7.21287	4.04798	6.15675	14.3576	5.05047
ENSRNOG00000046729	0	0	0	0	0	0
ENSRNOG00000046733	0	0	0	0	0	0
ENSRNOG00000046734	0	0	0	0	0	0
ENSRNOG00000046735	0	0	0	0	0	0
ENSRNOG00000046736	0	0	0	0	0	0
ENSRNOG00000046740	9.39017	8.15456	4.65236	4.62334	4.67837	1.1573
ENSRNOG00000046741	1271	1142	1202	1131	1068	1638
ENSRNOG00000046744	36	49	50	32	49	46
ENSRNOG00000046745	90.035666	89.1288	98.08562	110.6112	86.9042	96.0645
ENSRNOG00000046746	2	0	1	1	1	2
ENSRNOG00000046751	2.20603	1.21892	5	3.99738	0	4.04745
ENSRNOG00000046752	0	0	0	0	0	0
ENSRNOG00000046756	0	0	0	0	0	0
ENSRNOG00000046758	3	1	1	2	2	0
ENSRNOG00000046759	0	0	0	0	0	0
ENSRNOG00000046761	14.7612	0	8.916	29.2533	0	0
ENSRNOG00000046762	0	0	0	0	0.0111575	0
ENSRNOG00000046763	2291	1646	1616	1367	1964	1176
ENSRNOG00000046764	0	0	0	0	0	0
ENSRNOG00000046767	0	0	0	0	0	0
ENSRNOG00000046769	822	655	758	851	743	879
ENSRNOG00000046772	140	59	69	103	105	79
ENSRNOG00000046773	0	0	0	0	0	0
ENSRNOG00000046774	71.4266	72.6652	69.8137	61.6729	64.4533	112.524
ENSRNOG00000046776	0	0	1	0	0	0
ENSRNOG00000046777	0	0	0	0	0	0
ENSRNOG00000046778	0	0	0	0	0	0
ENSRNOG00000046779	90.2181	59.4005	57.4281	89.318674	75.63122	91.103465
ENSRNOG00000046780	0	0	0	0	0	0
ENSRNOG00000046782	0	0.599737	0	1.81333	0	0
ENSRNOG00000046783	0	0	0	0	0	0
ENSRNOG00000046785	4.15164	0	0	3.06221	0	0
ENSRNOG00000046786	0	0	0	0	0	0
ENSRNOG00000046787	5.51267	10.9733	0	10.6973	22.8453	24.9973
ENSRNOG00000046788	0	1	1	1	0	0
ENSRNOG00000046791	145	146	196	162	217	172
ENSRNOG00000046792	0	0	0	0	0	0
ENSRNOG00000046794	2140	2230	2313	2566	2390	2559
ENSRNOG00000046796	0	0	0	0	0	0
ENSRNOG00000046797	358.741	190.687	275.262	236.975	234.358	307.743
ENSRNOG00000046799	8696.58	6815.54	6357.28	6483.14	7033.55	6378.29
ENSRNOG00000046800	0	0	0	0	0	0
ENSRNOG00000046801	0	0	0	0	0	0
ENSRNOG00000046802	0	0	0	0	0	0
ENSRNOG00000046803	5.99999535	7.00000132	15.99999182	17	18.99997591	12
ENSRNOG00000046807	0	0	0	0	0	0
ENSRNOG00000046810	0	0	0	0	0	0
ENSRNOG00000046812	1	0	0	1	2	1
ENSRNOG00000046816	0	0	0	0	0	0
ENSRNOG00000046829	357.00000197543	334.0005	421	217.9998	332.0002	275
ENSRNOG00000046832	0	5.22893	0	0	0	0
ENSRNOG00000046834	110	64	66	66.0000117	64	51.1978
ENSRNOG00000046835	0	0	0	0	0	0
ENSRNOG00000046836	1036.99	1041.43	1091.47	1410.77	1100.76	1248.48
ENSRNOG00000046838	0	0	0	0	0	0
ENSRNOG00000046839	0	0	1.26226	0	0	0
ENSRNOG00000046840	0	0	0	0	0	0
ENSRNOG00000046844	0.00273917	4.5	4.20754	6.5	5.5	4.7729
ENSRNOG00000046845	84.63246	64.7976	102.6163	93.5498	93.5152	107.097
ENSRNOG00000046847	0	0	0	0	0	0
ENSRNOG00000046848	63	39	34	47	52	76
ENSRNOG00000046849	0	0	0	0	0	0
ENSRNOG00000046850	0	0	0	0	2	0
ENSRNOG00000046851	3	1	1	2	3	7
ENSRNOG00000046852	2	5	10	9	8	6
ENSRNOG00000046854	0	0	0	0	0	0
ENSRNOG00000046855	5.45984	4.707	5.22153	3.74503	2.5	3.86422
ENSRNOG00000046858	58.0729	86.3789	67.3774	75.4205	72.8542	80
ENSRNOG00000046862	478	605	597	593.129	575	592
ENSRNOG00000046863	2	0	2	0	0	2
ENSRNOG00000046864	19.3625	21.1479	10.0133	7.12427	15.0245	17.2543
ENSRNOG00000046866	0	0	0	0	0	0
ENSRNOG00000046867	107.633	81.6141	95.1829	141.805	43.602	90.0933
ENSRNOG00000046869	0	0	0	0	0	0
ENSRNOG00000046871	285	209	222	183	234	191
ENSRNOG00000046873	0	0	0	0	0	0
ENSRNOG00000046874	567	530	625	628	690	639
ENSRNOG00000046881	0	0	0	0	0	0
ENSRNOG00000046883	1344	1346	1306	1270	1358	1159
ENSRNOG00000046886	0	0	0	0	0	0
ENSRNOG00000046889	5615.002	5795.9978	4923.0029	5080.002	5390.0025	5011.9966
ENSRNOG00000046890	8	2	3	2	0	1
ENSRNOG00000046891	9249	5949	6762	8068	7286	7693
ENSRNOG00000046892	0	0	0	0	0	0
ENSRNOG00000046896	0	0	0	0	0	0
ENSRNOG00000046897	0	0	0	0	0	3.17913
ENSRNOG00000046899	1.00149	0	3	1.00271	0	0
ENSRNOG00000046903	0	0	0	0	0	0
ENSRNOG00000046904	2.83522	0	64.5562	19.2285	81.0281	1.17762E-07
ENSRNOG00000046905	331	386	382	444	457	411
ENSRNOG00000046907	0	0	0	0	0	0
ENSRNOG00000046909	0	0	0	0	0	0
ENSRNOG00000046912	1133.0045	1244	1394.0002	1158	1544.9976	1235.9959
