gene	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24
ENSRNOG00000018356	548	463	572	561	438	391
ENSRNOG00000018357	0	0	0	0	0	0
ENSRNOG00000018358	311	639	966	894	602	575
ENSRNOG00000018359	222	279	367.866	342	253	263.936
ENSRNOG00000018362	0	0	0	0	0	0
ENSRNOG00000018363	403	368	391	403	341	311
ENSRNOG00000018364	591	604	689	670	516	551
ENSRNOG00000018366	26	18	30	21	21	22
ENSRNOG00000018367	2007	1621	1843	1907	1506	1554
ENSRNOG00000018369	252	205	188	233	173	191
ENSRNOG00000018371	1749	1303	1635	1559	995	1064
ENSRNOG00000018372	1090.00000007711	967.00000994443	985	892.000000289139	820.000000023879	813
ENSRNOG00000018373	1918.001	2060.9988	2053.9991	1960.0003	1661.0008	1468.0006
ENSRNOG00000018375	315.489	340.979	365.3	370.954	331.818	275.485
ENSRNOG00000018377	0	0	0	0	3.10031	0
ENSRNOG00000018378	1172	1126	1113.0039	1283.002	903.9996	913
ENSRNOG00000018379	233.81	106	134.663	153	102.672	117
ENSRNOG00000018381	170	161	191	175	143	141
ENSRNOG00000018382	353	267.9999	334.0004	344	247.9997	205.9999
ENSRNOG00000018384	403	811	868	815	687	606
ENSRNOG00000018385	0	0	0	0	0	0
ENSRNOG00000018387	844	898	1008	982	816	786
ENSRNOG00000018390	2639	2220	2504	2360	1894	1746
ENSRNOG00000018391	527	504	580	582	389	368
ENSRNOG00000018393	0	0	0	0	1	0
ENSRNOG00000018394	3.0006	3.00136	3.00116	2.00083	2.00053	3.00074
ENSRNOG00000018395	1051.28574	1010.80144	1068	1226.9251	969	917.01128
ENSRNOG00000018396	1179.2083	1318.6092	1412.6849	1319.2499	1238.247	1208.45
ENSRNOG00000018397	87	72	104	102	93	104
ENSRNOG00000018399	22	12	15	12	16	12
ENSRNOG00000018400	1351	1252	1538	1628	1210	1169
ENSRNOG00000018402	0	0	0	0	0	0
ENSRNOG00000018403	425	374	451	446	368	353
ENSRNOG00000018404	3898.001	3392.004	4166.0041	3990.003	3325.9984	3279.0000005069
ENSRNOG00000018405	2	0	1	0	0	1
ENSRNOG00000018406	292	378	364	362	317	266
ENSRNOG00000018407	2	0	0	2	0	0
ENSRNOG00000018408	1509.802	1153.498	1301.394	1227.801	929.524	938.717
ENSRNOG00000018410	681	603	694	665	533	575
ENSRNOG00000018411	419	249	296	283	264	241
ENSRNOG00000018412	270	262	292	287	258	189
ENSRNOG00000018413	1605.00187	1396.99972	1466.99785	1456.99592	1162.0001	1015.00025
ENSRNOG00000018414	353.0004	363.99982	412.0005	415.0002	319.0002	265
ENSRNOG00000018415	698	546	711	690	503	511
ENSRNOG00000018416	6	10	7	6	6	2
ENSRNOG00000018417	1777	1344	1609.000179418	1649.99569	1424	1347
ENSRNOG00000018420	0	0	0	0	0	0
ENSRNOG00000018421	2020.35	568.261	744.474	652.88	540.457	551.483
ENSRNOG00000018425	782	824	866	854	763	675
ENSRNOG00000018426	2.85679	6	6	4	7	3
ENSRNOG00000018427	4.00000198	1.00000039	0.999999702	1.999996	1.99999778	1.99999855
ENSRNOG00000018430	0	0	0	0	0	0
ENSRNOG00000018433	343	304	325	364	260	290
ENSRNOG00000018434	438	574	503	574	545	452
ENSRNOG00000018436	6	3	3	0	2	1
ENSRNOG00000018440	753	804	847	919	702	628
ENSRNOG00000018441	97	79	96	94	79	91
ENSRNOG00000018445	56	47	37	35	35	26
ENSRNOG00000018446	0	0	0	0	0	0
ENSRNOG00000018448	49.3383	29.9152	44.0555	34.6204	30.1418	29.6502
ENSRNOG00000018450	409.528	258.417	320.151	369.075	257.936	191.3078
ENSRNOG00000018452	65	59	55	56	40	34
ENSRNOG00000018453	551	529.976	656.058	694.628	551.339	531.168
ENSRNOG00000018454	5386.0033	5122.0002	5783.0022	5503.00022	4967.0037	4991.005
ENSRNOG00000018456	882	1281	1344	1137	1174	1275.9952
ENSRNOG00000018457	3124	2800	3351	3245	2852	2887
ENSRNOG00000018458	35.3621	23.7973	32.8056	44.2687	34.7926	26.3823
ENSRNOG00000018461	2964.000052062	4392.00669106	4569.995	4893.9935	3568.000387837	3946
ENSRNOG00000018462	727	452	546	484	447	427
ENSRNOG00000018463	5	0	0	0	0	1
ENSRNOG00000018464	65.6472	55.1501	77.4594	81.5717	64.0564	54.3911
ENSRNOG00000018466	0	0	0	0	0	0
ENSRNOG00000018467	92	77	111	102	86	86
ENSRNOG00000018468	2399.003	2149.003	2563	2590.005	1983.999	1809
ENSRNOG00000018471	21.6929	8.29152	25.2101	31.3428	27.7961	37.0976
ENSRNOG00000018475	1103	893	991	900	740	753
ENSRNOG00000018476	15.198	7.90234	21.9172	29.5806	16.8514	20.9798
ENSRNOG00000018477	1236	1020	1085	1125	812	756
ENSRNOG00000018478	0	0	0	0	0	0
ENSRNOG00000018480	0	0	0	0	0	0
ENSRNOG00000018481	542	470	523	591	439	427
ENSRNOG00000018483	934	761	956	875	730	730
ENSRNOG00000018484	89	58	58	59	56	64
ENSRNOG00000018485	319.0000862192	249	269	227.9997	230.0001	231
ENSRNOG00000018486	9	14	13	10	7	11
ENSRNOG00000018487	3456	2835	3449	3386	2564	2410
ENSRNOG00000018488	55	44	53	44	50	54
ENSRNOG00000018489	0	0	0	0	0	0
ENSRNOG00000018491	304	275	309	304	228	235
ENSRNOG00000018492	0	0	0	0	0	0
ENSRNOG00000018494	2505	1751	2011	2089	1716	1669
ENSRNOG00000018497	0	0	0	0	0	0
ENSRNOG00000018500	483	549.0001	580.9999	516.0001	356.9997	334.9998
ENSRNOG00000018501	0	0	0	0	0	0
ENSRNOG00000018502	852	681	861	858	619	674
ENSRNOG00000018503	5.94151	0	4.37818	1.16915	1.12832	2.4548
ENSRNOG00000018505	1707	1324	1754	1440	1031	806
ENSRNOG00000018506	0	0	0	0	0	0
ENSRNOG00000018507	1472.004	1739.002	1865	1958.003	1621.997	1591.999
ENSRNOG00000018508	0	0	0	0	0	0
ENSRNOG00000018509	2.01468	5.01067	2.07483	4.06799	2.01557	2.02749
ENSRNOG00000018510	448	308	403	363	316	291
ENSRNOG00000018512	0	0	0	0	0	0
ENSRNOG00000018514	0	0	0	0	0	0
ENSRNOG00000018515	136	132	159	137	98	101
ENSRNOG00000018516	655.99961	833.99969	888.00013	950.99977	868.00034	785.00009
ENSRNOG00000018517	397.999783345	200.99969	308.99959	202.00027	213.9999	198.0001
ENSRNOG00000018518	486	389	481	450	347	320
ENSRNOG00000018520	137	107	141	148	110	124
ENSRNOG00000018521	0	1	0	2	1	0
ENSRNOG00000018522	139.076	221.243	250.384	149.884	0.000102584	435.119
ENSRNOG00000018524	5296	4157.999	4595	4770	3567	3568
ENSRNOG00000018525	3	6	1	2	1	1
ENSRNOG00000018526	477.9996	551.0002	636.9996	578.0003	431.9995	394.9995
ENSRNOG00000018528	0	0	0	0	1	0
ENSRNOG00000018529	2468.997	2082.999	2570.001	2521.001	1965.003	1833.999
ENSRNOG00000018531	538	432	549	547	395	385
ENSRNOG00000018532	491.0001	346.0001	383.0003	351.0005	372.9997	398.9997
ENSRNOG00000018533	1351	1172	1248	1233	890	875
ENSRNOG00000018534	0	0	0	0	0	0
ENSRNOG00000018536	1098.91	1681.18	2290.72	2031.05	1622.04	1821.64
ENSRNOG00000018537	0	0	0	0	0	0
ENSRNOG00000018541	0	0	0	0	0	0
ENSRNOG00000018543	0	1	0	0	0	0
ENSRNOG00000018547	475.788	342.374	429.196	395.841	308.064	323.412
ENSRNOG00000018549	2566	2185	2563	2495	1896	1772
ENSRNOG00000018550	615	572	691	654	565	589
ENSRNOG00000018551	5	2	8	4	6	2
ENSRNOG00000018552	206.9998	235.9995	269.0002	247	233.9999	170
ENSRNOG00000018553	1101.81	927.83	1128.75	1085.41	801.815	777.905
ENSRNOG00000018554	16.7663	7.29434	0	0	0	0
ENSRNOG00000018556	873	785	1012	954	703	695
ENSRNOG00000018557	1	24	11	12	17	3
ENSRNOG00000018559	0	0	0	0	0	0
ENSRNOG00000018561	506	564	536	585	470	506
ENSRNOG00000018564	1086	743	778	805	716	756
ENSRNOG00000018566	6673	6269	7849	7605	5780	5678
ENSRNOG00000018567	668	555	614	569	510	511
ENSRNOG00000018568	1563	1256	1636	1568	1056	951
ENSRNOG00000018569	4120	3532	3968	3900	3075.003	3052.004
ENSRNOG00000018570	1	0	1	4	2	4
ENSRNOG00000018574	343.43	245.119	295.556	268.551	197.927	170.435
ENSRNOG00000018576	124	146	157	128	125	109
ENSRNOG00000018577	143.961	174.418	178.867	194.094	178.68	185.729
ENSRNOG00000018580	0	0	0	0	0	0
ENSRNOG00000018582	213	164	197	197	202	151
ENSRNOG00000018584	4424.9	4949.92	6306.02	6000.9	5150.05	5050.79
ENSRNOG00000018586	1194.003	1009	992	980.9996	907.9995	861.9999
ENSRNOG00000018590	790.533	586.304	741.337	719.812	661.189	754.909
ENSRNOG00000018591	290	261	342	248	203	206
ENSRNOG00000018593	971	672	820	831	697	647
ENSRNOG00000018598	9668	9160	11357	13558	9943	10674
ENSRNOG00000018599	1016	955.132	1146	1056	811.065	822
ENSRNOG00000018602	1231.919	1090.912	1314.3263	1215.554	958.8546	889.301
ENSRNOG00000018603	2154	1588	1693	1889	1528	1427
ENSRNOG00000018604	2831	2538	2621	2583	2293	2253
ENSRNOG00000018606	2	0	0	1	1	2
ENSRNOG00000018610	615	540	627	584	506	465
ENSRNOG00000018611	5	2	3	3	2	3
ENSRNOG00000018612	0	0	0	0	1	0
ENSRNOG00000018613	3.05764	1.3399	0	5.15942	2.99436	0
ENSRNOG00000018615	165	192	227	154	177	149
ENSRNOG00000018616	64	80	125	118	94	109
ENSRNOG00000018621	147.567	219.541	206.926	194.542	162.926	159.545
ENSRNOG00000018623	1230	627	732	674	604	566
ENSRNOG00000018627	82	76	91.99998	77	62	85.00003
ENSRNOG00000018630	39318.2	28657.2	34725.6	33946.2	23693.3	21302.5
ENSRNOG00000018631	12	11	17	16	13	11
ENSRNOG00000018639	277	215	250	235	195	188
ENSRNOG00000018642	1908.433	1602.459	1690.069	1889.454	1243.075	1204.455
ENSRNOG00000018644	6	14	9	8	9	5
ENSRNOG00000018645	25924.8	17825.9	25177.8	22423.7	17778.9	18365.6
ENSRNOG00000018646	190	158	165	140	150	134
ENSRNOG00000018647	827	723	849	779	528	567
ENSRNOG00000018648	497	538	608	609	523	500
ENSRNOG00000018649	754.0001	557	719.9995	717.0001	503.0002	470.0001
ENSRNOG00000018650	111	102	87	107	84	63
ENSRNOG00000018651	1205.9971	846	908.0004	946.9998	779	746.0001
ENSRNOG00000018653	2711	1779	2571	2162	1862	1834
ENSRNOG00000018655	1520.76	1284.89	1497.34	1508.79	1155.32	1315.2
ENSRNOG00000018656	7	4	3	3	3	1
ENSRNOG00000018657	426.9995	344.0003	430.9997	422.0003	359.0004	312
ENSRNOG00000018659	2331.996	1404.9953	1408.004	1343.999	1204.998	1090.0049
ENSRNOG00000018662	356.0001	334.9995	372.0005	345.9999	347.0002	338.9999
ENSRNOG00000018664	0	0	0	0	0	0
ENSRNOG00000018665	316	283	290	289	245	274
ENSRNOG00000018666	1052	1196	1451	1233	1062	888
ENSRNOG00000018668	7762.33	6970.08	7427.75	7236.3	6403.06	6210.16
ENSRNOG00000018669	918	717	704.0001	719.9996	611.0004	644.9995
ENSRNOG00000018671	747.0001	637	674.0003	685.0001	585	536
ENSRNOG00000018673	1436.99983	1390.9966	1748.9973	1606.0014	1404.00147	1334.00174
ENSRNOG00000018674	2	9	5	8	6	3
ENSRNOG00000018676	630	492	589	551	511	500
ENSRNOG00000018677	2096.28	1849	2146	2070	1550	1416
ENSRNOG00000018679	0	0	0	0	0	0
ENSRNOG00000018680	3275.993	3145.119	4499.625	3929.85	2321.074	2027.213
ENSRNOG00000018681	590	667	874	929	717	818
ENSRNOG00000018683	2085	2393	2544	2436	2101	2081
ENSRNOG00000018685	1.03058	0	1.03229	4.09258	0	2.07211
ENSRNOG00000018686	2221	2597	2462	2594	1880.002	1722.996
ENSRNOG00000018687	1176	1006	1084	1082	998	1014
ENSRNOG00000018689	369	374	440	390.9998	290.0003	260.0003
ENSRNOG00000018690	12	11	12	10	8	12
ENSRNOG00000018691	3330.996	2501	2871.002	2935	2385.996	2233.997
ENSRNOG00000018692	0	0	0	0	0	1
ENSRNOG00000018693	0	1	1	1	2	0
ENSRNOG00000018694	15	22	25	10	25	15
ENSRNOG00000018697	1090	1076.99949	1184.00315	1054.00153	966.9999	844
ENSRNOG00000018698	2511	1883	2247	2371	1386	1184
ENSRNOG00000018700	21.9131	17.5181	21.0996	20.959	11.5723	11.9664
ENSRNOG00000018701	25	19	26	34	21.0403	25
ENSRNOG00000018704	1239	1141	1180	1216	959	961
ENSRNOG00000018706	99.8941	80.187	87.6846	67.5617	66.8837	73.9438
ENSRNOG00000018708	6532.9999	5038.9958	6513.001	6073.9969	5013.0022	4820.0024
ENSRNOG00000018709	971	852.9992	967.001	1042	773.0001	696
ENSRNOG00000018710	0	0	6.09651E-08	0	0	7.53986
ENSRNOG00000018711	88.9137	93.713	124.016	98.876	94.4752	62.639
ENSRNOG00000018712	381	528	528	497	489	401
ENSRNOG00000018714	583.21181	466.05404	539.327	539.749	468.613	435.93
ENSRNOG00000018715	11	20.00003	16.00002	9	13.99999	16
ENSRNOG00000018716	457	332.0004	352	352	329	298.0001
ENSRNOG00000018718	363	311	385	381	312	282
ENSRNOG00000018719	927.998	694	860.989	911	697	726
ENSRNOG00000018723	480.942	430.978	509.687	438.228	404.302	412.968
ENSRNOG00000018724	0	3.03781	0	2.01257	0	2.01172
ENSRNOG00000018725	933	818	849	769	693	657
ENSRNOG00000018729	157	154	154	158	126	136
ENSRNOG00000018730	1075	957	1136	1133	872	846
ENSRNOG00000018735	103.01286	105.00002	125.09672	155	112.81548	103.99996
ENSRNOG00000018736	1782.15	1112.38	1473.28	1501.35	1055.39	958.759
ENSRNOG00000018739	0	0	0	0	0	0
ENSRNOG00000018740	178.571405	145.282717	201.702921	159.6685214	163.0678282	116.04941
ENSRNOG00000018741	671	682.9997	708.0004	704.9998	689.0003	643.0002
ENSRNOG00000018742	0	0	0	0	0	0
ENSRNOG00000018745	422	382	395	392	341	314
ENSRNOG00000018746	789	747	960	896	807	751
ENSRNOG00000018747	1629.996	1293.002	1420.995	1386.998	1149	1099
ENSRNOG00000018748	13	26.99997	18	25.99995	13	14
ENSRNOG00000018749	0	0	1	0	0	0
ENSRNOG00000018752	66.2049	44.6475	63.0818	37.9405	41.3039	47.6296
ENSRNOG00000018755	1779	1562	1795	1538	1429	1276
ENSRNOG00000018757	8	0	4	7	3	6
ENSRNOG00000018759	1	0	0	0	0	0
ENSRNOG00000018760	408	327	423	461	296	287
ENSRNOG00000018761	5198	4591	5858	5574	4292	3913
ENSRNOG00000018762	116	166	219	210	148	169
ENSRNOG00000018764	0	0	0	0	0	0
ENSRNOG00000018765	131	208	228	213	152	124
ENSRNOG00000018766	154.2429	135.3914	198.4173	170.3343	132.1595	106.1269
ENSRNOG00000018767	1346	1084	1377	1311	1050	1031
ENSRNOG00000018770	120.6	30.6689	59.3137	52.2219	60.2487	43.8607
ENSRNOG00000018773	196	179	211	187	165	172
ENSRNOG00000018774	12753	10118	14535	13131	10211	10522
ENSRNOG00000018775	852.9997	505	662	560	382.0002	340.0005
ENSRNOG00000018778	62.068	84	120.189	120	81.9999952967	79.999953
ENSRNOG00000018780	10	17	18	22	12	21
ENSRNOG00000018781	1395.08	1038.35	1051.41	1123.37	974.229	910.106
ENSRNOG00000018782	74	66	69	64	71	57
ENSRNOG00000018783	909	754	895	919	712	742
ENSRNOG00000018784	10	8	11	2	9	9
ENSRNOG00000018785	98	126	153	126	115	124
ENSRNOG00000018786	0	0	0	0	0	0
ENSRNOG00000018788	1090	926	1050	1078	727	676
ENSRNOG00000018790	0	2	2	1	0	1
ENSRNOG00000018791	856	666	875	824	705	794
ENSRNOG00000018792	3	0	1	1	1	5
ENSRNOG00000018795	9731	8016	11246	10152	7993	8049
ENSRNOG00000018796	2091	2173	2414	2356	1926	1911
ENSRNOG00000018797	12	18	20	28	11	13
ENSRNOG00000018798	1	0	2.000002	1	0	2
ENSRNOG00000018801	404	284	390	316	302	257
ENSRNOG00000018803	413	451	455	395	330	354
ENSRNOG00000018804	589.093	613.123	690.406	784.507	586.44	516.384
ENSRNOG00000018808	7	0	0	0	0	0
ENSRNOG00000018809	1118	789	1002	893	858	842
ENSRNOG00000018812	739	559	671	633	441	503
ENSRNOG00000018815	305	229	352	289	236	230
ENSRNOG00000018816	9637	7156	8104.92	7874.92	7463.92	7715.93
ENSRNOG00000018818	2212.003	1662.999	1955.997	1827.995	1687.004	1567.997
ENSRNOG00000018820	2	4	2	0	3	1
ENSRNOG00000018822	131.499	118.73	121.436	136.718	94.9388	91.1705
ENSRNOG00000018823	13645	13470	13972	13758	11195	10306
ENSRNOG00000018824	1357	2006	2453	2300	1746	1686
ENSRNOG00000018825	3037	2481.999	2816	2888	2335	2223
ENSRNOG00000018827	11	25.97642	38.99996428	44	42.00002011641	30.00002
ENSRNOG00000018829	538.65	512.278	617.995	636.794	508.921	513.514
ENSRNOG00000018830	88.0231	88.0346	90.0853	136.084	76.2472	64.0039
ENSRNOG00000018831	0	0	0	0	0	0
ENSRNOG00000018832	0	0	1	0	0	0
ENSRNOG00000018834	0	0	0	0	0	0
ENSRNOG00000018835	1315.0026	2130.99895	1766.002	1921.00294	1757.99616	1620.99655
ENSRNOG00000018836	3642	3927	4239	3926	3740	3764
ENSRNOG00000018838	310	262	266	281	245	228
ENSRNOG00000018839	76.0008	102.1871	118.7343	114.0461	107.7859	85.04447
ENSRNOG00000018840	1492	1066	1167	1141	906	889
ENSRNOG00000018841	30	46	38	34	26	28
ENSRNOG00000018842	0	0	0	0	0	0
ENSRNOG00000018845	244.9998	242.0003	295	282.9999	225	187
ENSRNOG00000018847	986	862	1141	1001	731	640
ENSRNOG00000018848	503	445	480	481	376	363
ENSRNOG00000018849	1372	1268	1289	1335	1143	1174
ENSRNOG00000018850	0	0	0	1	1	0
ENSRNOG00000018851	159	118	131	112	75.99994	98
ENSRNOG00000018853	1.07105	5.25849	0	1.19525	2.45514	0
ENSRNOG00000018854	0	1	0	4	2	2
ENSRNOG00000018858	32	41	48	57	41	48
ENSRNOG00000018859	2104	1894.998	2373.999	2126.998	1812.995	1702.001
ENSRNOG00000018860	558	463	554	532	390	458
ENSRNOG00000018863	270	234	187.969	229.604	156	155.883
ENSRNOG00000018864	0	0	0	0	0	0
ENSRNOG00000018865	794	1309	1259	1417	1183	1185
ENSRNOG00000018867	211	34	48	34	30	24
ENSRNOG00000018870	2	2	0	1	4	0
ENSRNOG00000018873	1289	1290	1418	1277	1069	1015
ENSRNOG00000018874	38	55	74	53	53	50
ENSRNOG00000018876	1383.391	1309.011	1459.8545	1512.713	1145.2022	1052.7243
ENSRNOG00000018877	1174.19	987	1195.337	1044	972.328	969
ENSRNOG00000018878	288	294	334	348	240	250
ENSRNOG00000018881	1737.35	1262.72	1541	1413.21	1045.08	1039.49
ENSRNOG00000018884	719	623	754	758	588	628
ENSRNOG00000018885	438.952	309.228	355.063	388.653	289.357	265.746
ENSRNOG00000018886	276	267	347	303	277	277
ENSRNOG00000018892	0	1	0	0	1	0
ENSRNOG00000018895	0	0	0	0	1	0
ENSRNOG00000018898	799	848	1023	951	855	834
ENSRNOG00000018899	2	2	0	0	0	0
ENSRNOG00000018901	2504.3	1881.533	2226.2523	2129.188	1990.504	2042.106
ENSRNOG00000018903	1472.997	1240	1362.005	1272.002	1052	1128
ENSRNOG00000018904	421	472.0003	540	575.0003	478.0004	533
ENSRNOG00000018905	0	0	0	1	0	0
ENSRNOG00000018906	260	241	290	285	246	212
ENSRNOG00000018909	209	209	257	219	193	171
ENSRNOG00000018910	317.102	259.964	318.775	276.113	241.137	204.918
ENSRNOG00000018911	711.99989	521.9997	579.99955	690	442.9998	521.0004
ENSRNOG00000018914	733	619	726	739	633	611
ENSRNOG00000018915	1	3	0	2	5	0
ENSRNOG00000018916	580	550	840	815	546	560
ENSRNOG00000018917	0	0	0	0	0	0
ENSRNOG00000018920	558	444	610	590	441	444
ENSRNOG00000018923	5.31482	4.23972	4.19405	7.45286	9.55685	10.6391
ENSRNOG00000018925	45.3066	57.3165	76.0249	52.2224	32.7768	43.1023
ENSRNOG00000018927	13	7	9	6	8	6
ENSRNOG00000018928	81.2395	54.4582	71.1214	72.551	54.2104	53.2292
ENSRNOG00000018929	263	178	213	194	189	168
ENSRNOG00000018931	434	435	486	495	431	389
ENSRNOG00000018932	1289	882	1242	1141	902	913
ENSRNOG00000018935	24.9459	10.7878	17.0359	25.9446	15.3234	18.6242
ENSRNOG00000018936	135.60472	108.656	164.92167	136.06809	125.52781	81.03016
ENSRNOG00000018937	1444.999	1409.887	1502	1608.995	1281	1297
ENSRNOG00000018938	1	6	3	4	5	4
ENSRNOG00000018939	715.0001	729	855.0001	825	761	744
ENSRNOG00000018940	40	52.00004	38.99998	71	49.00003	59
ENSRNOG00000018943	45889	31068	42335	35714	33709	33665
ENSRNOG00000018944	538	359	414	400	389	369
ENSRNOG00000018945	1336.98	1091.98	1345.99	1361	904	897.971
ENSRNOG00000018946	611	501	590	603	458.9997	417
ENSRNOG00000018949	1	0	1.03063	2.3959	1	1.11701
ENSRNOG00000018950	1	2	4	3	2	0
ENSRNOG00000018951	3731	3478	3594	3549	3274	3220
ENSRNOG00000018952	35	37	57	42	43	57
ENSRNOG00000018953	12	13	14	15	20	13
ENSRNOG00000018954	2.12887	2.37705	1.14132	3.6117	2.36453	0
ENSRNOG00000018955	0	0	0	0	0	0
ENSRNOG00000018956	0	0	0	0	0	0
ENSRNOG00000018958	44	25	42	47	30	41
ENSRNOG00000018962	24	19	24	29	17	21
ENSRNOG00000018964	748	682	858	826	693	631
ENSRNOG00000018967	639.759	561.683	627.561	618.513	532.008	503.011
ENSRNOG00000018969	95	93	106	106	82	82
ENSRNOG00000018971	277	320	405	366	305	275
ENSRNOG00000018972	2072.89	1674	2219	2004.86	1767	1747
ENSRNOG00000018974	0	0	0	0	0	0
ENSRNOG00000018975	2233	1983	2103	1981	1674	1616
ENSRNOG00000018977	4211	3959	4504	4151	3303	3084
ENSRNOG00000018978	0	0	0	0	0	0
ENSRNOG00000018980	1039	819	884	912	712	700
ENSRNOG00000018982	4	3	4	2	1	0
ENSRNOG00000018985	1086	930	1037	994	848	859
ENSRNOG00000018986	292.9999	304.9995	374.9996	365.0001	291.0002	286.0001
ENSRNOG00000018987	599	615	766	745	586	598
ENSRNOG00000018988	501.0005	464.0003	483.0002	498.0004	392.0003	421.09121
ENSRNOG00000018991	3600	3732.001	4234.998	4014.003	3437	3184.002
ENSRNOG00000018992	1481.003	2150.005	2787	2407.001	2161.997	1961.999
ENSRNOG00000018993	3163.76	2874.61	3603.58	3280.67	2654.84	2687.87
ENSRNOG00000018994	1884	1284	1673	1602	1344	1368
ENSRNOG00000018996	324	238	284	263	223	199
ENSRNOG00000018997	3385	1971	1922	2243	1742	1513
ENSRNOG00000018998	1471	1304	1499	1403	1061	973
ENSRNOG00000018999	603.605	494.404	532.9535	585.066	483.1552	490.4915
ENSRNOG00000019000	946	654	770	747	633.9996	623
ENSRNOG00000019004	0	0	0	0	0	0
ENSRNOG00000019005	93	114	129	100	87	82
ENSRNOG00000019007	9872.9974	8084.9993	11260.991	10172.762	7327.9942	7028.9983
ENSRNOG00000019009	83	108	111	125	89	71
ENSRNOG00000019012	455	462	522	507	447	456
ENSRNOG00000019014	836	681	689	669	632	551
ENSRNOG00000019017	4	5	8	11	6	7
ENSRNOG00000019018	1873.59	1776.13	2257.4	1968.92	1558.12	1616.98
ENSRNOG00000019019	732	754	853	817	676	579
ENSRNOG00000019020	465	438	542	543	474	403
ENSRNOG00000019022	25	21	35	38	22	17
ENSRNOG00000019023	1271	1164	1537.999	1480.998	1254	1181
ENSRNOG00000019024	5	6	4	7	3	7
ENSRNOG00000019027	1031	871	1052	1023	893	797
ENSRNOG00000019028	670	676	823	667	559	589
ENSRNOG00000019031	19.6147	16.6853	13.1549	17.3492	16.5808	9.35416
ENSRNOG00000019035	28	40	46	35	20	37
ENSRNOG00000019036	452.763	393.766	433.706	477	378.7407	375.7788
ENSRNOG00000019037	0	0	0	0	0	0
ENSRNOG00000019039	561	472	541	510	429	414
ENSRNOG00000019041	7183.08	5390.83	6369.64	6595.62	5647.6	5676.89
ENSRNOG00000019043	0	0	0	0	0	0
ENSRNOG00000019044	13.8929	19.6975	14.006	12.5339	12.9209	11.4846
ENSRNOG00000019046	0	0	0	0	0	0
ENSRNOG00000019047	1097	956	1222	1196	1003	998
ENSRNOG00000019048	5324	4060	4790	4730	3981	3740
ENSRNOG00000019050	6	6	5.1045	3	4.05735	4
ENSRNOG00000019052	1137	660	825	803	683	672
ENSRNOG00000019057	1	3	1	6	0	4
ENSRNOG00000019058	1	2	2	0	1.02468	0
ENSRNOG00000019059	136	143	172	151	107	110
ENSRNOG00000019062	428	342	424	419	311	302
ENSRNOG00000019063	1336	1172	1370	1422	1099	1022
ENSRNOG00000019065	25.2005	19.1472	36.393	27.246	17.0531	11.067
ENSRNOG00000019068	22	4	6	7	3	4
ENSRNOG00000019069	1629	1894	1880	2054	1656	1598
ENSRNOG00000019070	3210.66	2679.55	3291.99	3333.06	2583.7	2521.1
ENSRNOG00000019073	703	785	790	722	683	611
ENSRNOG00000019074	0	1	0	1	0	0
ENSRNOG00000019075	898.1347	889.32	946.136	1046.7546	762.553	649.943
ENSRNOG00000019077	2117.999	1985.998	2454.003	2385.002	1939.003	1886.004
ENSRNOG00000019079	1354.0032	727	904.9999	803.00012	663.00002	665
ENSRNOG00000019080	540.212	507.13	552.465	500.788	398.62	379.83
ENSRNOG00000019082	886	632.739	429.543	521.279	442.846	368.988
ENSRNOG00000019085	858	888	1009	1010	840	828
ENSRNOG00000019086	0	0	0	0	0	0
ENSRNOG00000019087	785.0003	590	709.00008	741	632	607
ENSRNOG00000019090	3802.99733	3414.00369	4112.00017	3927.00475	3369.0015	3261.00154
ENSRNOG00000019091	1059	906	1071	1117	826	765
ENSRNOG00000019093	2	3.01407	1	1	1	1
ENSRNOG00000019096	6	6	5	0	3	2
ENSRNOG00000019097	3830	2952	3372	3291	2579	2380
ENSRNOG00000019098	1.80204	5.78369	6.28395	10.0919	8.24376	2.80263
ENSRNOG00000019099	136	107	149	139	117	88
ENSRNOG00000019100	274.0005	178.0002	232.0004	182.00033	167.0003	172.0004
ENSRNOG00000019103	218	201	196	198	176	149
ENSRNOG00000019105	2180	1968	2367	2262	2010	1883
ENSRNOG00000019106	5414.73	4125.56	5852.91	5613	4084.57	3765.68
ENSRNOG00000019107	0	0	0	0	0	0
ENSRNOG00000019108	701	526	600	593	502	480
ENSRNOG00000019109	691	645	788.69	735.683	587.693	596
ENSRNOG00000019110	0	0	3	1	2	1
ENSRNOG00000019112	4	3	2	1	3	2
